"Link","Unique ","Secondary Unique","Classification","Main website link","Location","Viable Employment","Zip Code","Jobs listed on site","Description"
"https://www.health.ny.gov/environmental/investigations/wtc/health_studies/","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/environmental/phone.htm","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/environmental/workplace/","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/environmental/workplace/clinic.htm","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/environmental/workplace/occupational_health_surveillance/","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/events/population_health_summit/docs/whats_the_catch.pdf","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/facilities/public_health_and_health_planning_council/meetings/2013-03-21/docs/exhibits.pdf","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/health_care/medicaid/publications/docs/gis/11ma014att.pdf","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/health_care/medicaid/redesign/brooklyn.htm","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/pps_applications/docs/richmond_med_ctr_staten_island_hospital/3.8_richmond_cna.pdf","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/pps_applications/docs/st_barnabas_hosp_dba_sbh_health_system/3.4_st_barnabas_cna.pdf","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/prevention/nutrition/wic/local_agencies.htm","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/prevention/obesity/statistics_and_impact/","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/prevention/public_health_works/careers/","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/prevention/public_health_works/careers/docs/environmental_health_careers.pdf","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/prevention/public_health_works/education/graduate_programs.htm","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/professionals/patients/discharge_planning/docs/2008-08-14_cmadden_omh_nyc_adult_mh_services.pdf","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"https://www.health.ny.gov/statistics/cancer/registry/about.htm","New York State ","Department of Health","Government","ny.gov","NY State","","","",""
"http://www.acces.nysed.gov/common/acces/files/bpss/hha_pca_schools.pdf","New York State Education Department","","Government","nysed.gov","NY State","","","",""
"http://nyspha.roundtablelive.org/aboutus","New York State Public Health Association","","Organization","nyspha.roundtablelive.org","NY State","","","",""
"http://ohccupstate.org/about_otherclinics.cfm","Occupational Health Clinic Centers","","Hospital/Health System/Health Care ","ohccupstate.org","NY State","","","",""
"http://ohccupstate.org/fckeditor/userfiles/file/Signons%20to%20OHCC%20exploited%20workers%20recs%20Dec%208%202015%20corrected.pdf","Occupational Health Clinic Centers","","Hospital/Health System/Health Care ","ohccupstate.org","NY State","","","",""
"http://www.placestogoinnewyork.com/places/category/all/541-Non-Governmental-Organization-NGO-/","Places To Go In New York","","Database/Listings/Directory/Blog/Information","placestogoinnewyork.com","NY State","","","",""
"https://www.rit.edu/fa/grms/ehs/","Rochester Institute of Technology","","Institution","rit.edu","NY State","","","",""
"http://www.rockinst.org/health_care/","Rockefeller Institute of Government","","Organization","rockinst.org","NY State","","","",""
"http://www.rockinst.org/health_care/nys_health_policy.aspx","Rockefeller Institute of Government","","Organization","rockinst.org","NY State","","","",""
"http://www.albany.edu/ihe/","SUNY University at Albany","","Institution","albany.edu","NY State","","","",""
"http://www.albany.edu/sph/17772.php","SUNY University at Albany","","Institution","albany.edu","NY State","","","",""
"http://www.albany.edu/sph/ehs.php","SUNY University at Albany","","Institution","albany.edu","NY State","","","",""
"http://tprc.pharm.buffalo.edu/home/sunyglobal/SUNY%20GHI%20Home","University of Buffalo - SUNY","","Institution","buffalo.edu","NY State","","","",""
"https://sphhp.buffalo.edu/biostatistics/information-for-current-students/public-health-career-sites.html","University of Buffalo - SUNY","","Institution","buffalo.edu","NY State","","","",""
"https://tprc.pharm.buffalo.edu/home/sunyglobal/SUNY%20GHI%20Home","University of Buffalo - SUNY","","Institution","buffalo.edu","NY State","","","",""
"http://www.nyc.gov/html/djj/pdf/staten_island_booklet.pdf","City of New York","Administration of Children's Services","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/html/doh/downloads/pdf/data/2006chp-203.pdf","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/html/doh/downloads/pdf/report/annual-report-page10.pdf","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/html/doh/html/career/hrtp.shtml","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/html/doh/html/career/phmrp.shtml","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/html/doh/html/data/hivepi.shtml","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/html/doh/html/diseases/dpho.shtml","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/html/doh/html/pr2015/pr051-15.shtml","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/html/doh/html/press_archive04/pr029-0324.shtml","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/html/doh/wtc/downloads/pdf/bellview/bellview1.pdf","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/html/hia/html/healthcare_resources_uninsured/community.shtml","City of New York","Human Resources Administration-Office of Citywide Health Insurance Access","Government","nyc.gov","NYC","","","",""
"http://www.nyc.gov/portal/site/nycgov/menuitem.cc13494c1a1c84f6a62fa24601c789a0/index.jsp?cf01pg=2&cf01sz=10","City of New York","","Government","nyc.gov","NYC","","","",""
"http://www1.nyc.gov/site/doh/data/health-tools/environmental-public-health-tracking-program.page","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www1.nyc.gov/site/doh/data/vital-statistics/vital-statistics-summary.page","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www1.nyc.gov/site/doh/index.page","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"https://www1.nyc.gov/html/doh/downloads/pdf/data/2000nhp-staten.pdf","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"https://www1.nyc.gov/html/doh/downloads/pdf/data/2006chp-105.pdf","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"https://www1.nyc.gov/html/doh/downloads/pdf/dpho/dpho-bronx-one-pager.pdf","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"https://www1.nyc.gov/html/doh/downloads/pdf/dpho/dpho-brooklyn-one-pager.pdf","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"https://www1.nyc.gov/html/doh/wtc/html/treatment/other.shtml","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"https://www1.nyc.gov/site/doh/about/press/pr2016/pr015-16.page","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"https://www1.nyc.gov/site/doh/data/data-publications/profiles.page","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"https://www1.nyc.gov/site/doh/data/tools.page","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"https://www1.nyc.gov/site/doh/data/vital-statistics/vital-statistics-summary.page","City of New York","Department of Health","Government","nyc.gov","NYC","","","",""
"http://www2.cuny.edu/about/administration/offices/ehsrm/","City University of New York","","Institution","cuny.edu","NYC","","","",""
"http://www2.cuny.edu/about/centers-and-institutes/","City University of New York","","Institution","cuny.edu","NYC","","","",""
"http://www2.cuny.edu/about/colleges-schools/qc/","City University of New York","","Institution","cuny.edu","NYC","","","",""
"http://schools.nyc.gov/ChoicesEnrollment/High/Directory/school/?loc=K549","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/ChoicesEnrollment/High/Directory/school/?sid=1498","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/ChoicesEnrollment/High/Directory/school/?sid=3426","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/ChoicesEnrollment/High/Directory/school/?sid=4393","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/ChoicesEnrollment/High/Directory/school/?sid=4879","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/ChoicesEnrollment/High/Directory/school/?sid=5414","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/ChoicesEnrollment/High/Directory/school/?sid=6313","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/community/city/cbo/","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/NR/rdonlyres/7C025BB1-FFFB-494D-8FFF-F91BC2D6E817/0/ResourceReferenceSheet_V15.pdf","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/NR/rdonlyres/9DA96260-58D1-44D2-B734-FF627F86CF3C/0/2012PreKDirectory_CommunityBasedOrganizationPrograms.pdf","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/SchoolPortals/07/X427/default.htm","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://schools.nyc.gov/SchoolPortals/28/Q354/AboutUs/Statistics/default.htm","Department of Education","","Government","nyc.gov","NYC","","","",""
"http://hepfree.nyc/new-york-city-epidemiology-forum-call-abstracts/","Hep Free NYC","","Organization","hepfree.nyc","NYC","","","",""
"http://www.iduha.org/community-health-action-of-staten-island/","Injection Drug Users Health Alliance","","Organization","iduha.org","NYC","","","",""
"http://nownyc.org/service-fund/get-help/mental-health-counseling/","National Organization for Women New York City","","Organization","nownyc.org","NYC","","","",""
"https://www.nycgovparks.org/sub_about/parks_divisions/nrg/bronx_river_epa/partners.html","New York City Department of Parks & Recreation","","Government","nycgovparks.org","NYC","","","",""
"http://www.nychealthandhospitals.org/bellevue/html/services/wtc-ehc.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/harlem/html/home/home.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/hhc/downloads/pdf/community-assessment/hhc-chna-qhc.pdf","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/hhc/html/about/About-HospServices-HHC-Facility-List-Community.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/hhc/html/about/About-HospServices-HHC-Facility-List-Hospitals.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/hhc/html/about/About-HospServices-OurServices-BehavioralMental.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/hhc/html/about/About-HospServices-OurServices-WTCHealth.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/hhc/html/news/press-release-20150129-hhc-gotham-health-designation.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/hhc/html/patients/ForPatients-FindHealthcare.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/jacobi/html/home/home.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/northcentralbronx/html/centers/centers.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/northcentralbronx/html/home/home.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/northcentralbronx/html/services/behavioral.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/queens/html/about/centers.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/queens/html/excellence/behavioral.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/queens/html/home/home.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nychealthandhospitals.org/woodhull/html/home/home.shtml","NYC Health + Hospitals","","Hospital/Health System/Health Care ","nychealthandhospitals.org","NYC","","","",""
"http://www.nycservice.org/organizations/199","NYC Service","","Government","nycservice.org","NYC","","","",""
"http://www.nycservice.org/organizations/index.php?org_id=317","NYC Service","","Government","nycservice.org","NYC","","","",""
"http://nepis.epa.gov/Exe/ZyNET.exe/9101NXQP.TXT?ZyActionD=ZyDocument&Client=EPA&Index=1976+Thru+1980&Docs=&Query=&Time=&EndTime=&SearchMethod=1&TocRestrict=n&Toc=&TocEntry=&QField=&QFieldYear=&QFieldMonth=&QFieldDay=&IntQFieldOp=0&ExtQFieldOp=0&XmlQuery=&File=D%3A%5Czyfiles%5CIndex%20Data%5C76thru80%5CTxt%5C00000033%5C9101NXQP.txt&User=ANONYMOUS&Password=anonymous&SortMethod=h%7C-&MaximumDocuments=1&FuzzyDegree=0&ImageQuality=r75g8/r75g8/x150y150g16/i425&Display=p%7Cf&DefSeekPage=x&SearchBack=ZyActionL&Back=ZyActionS&BackDesc=Results%20page&MaximumPages=1&ZyEntry=1&SeekPage=x&ZyPURL","Environmental Protection Agency","","Government","epa.gov","NYC; OOS","","","",""
"http://www.epa.gov/sites/production/files/2015-02/documents/pr_organizations_pledge_support.pdf","Environmental Protection Agency","","Government","epa.gov","NYC; OOS","","","",""
"https://archive.epa.gov/compliance/environmentaljustice/grants/web/html/ej-showcase-r02.html","Environmental Protection Agency","","Government","epa.gov","NYC; OOS","","","",""
"https://yosemite.epa.gov/opa/admpress.nsf/bd4379a92ceceeac8525735900400c27/3a83fadb6a09117085257da30052f2ca!opendocument","Environmental Protection Agency","","Government","epa.gov","NYC; OOS","","","",""
"http://www.peaceislands.org/portfolio/abraham-as-the-bond-between-the-muslims-jews-and-christians/","Peace Islands Institute","","Organization","peaceislands.org","NYC; OOS","","","",""
"http://www.varsitytutors.com/statistics-tutors-new_york_city-ny","Varsity Tutors","","Business","varsitytutors.com","NYC; OOS","","","",""
"http://www.amstat.org/chapters/","American Statistical Association","","Organization","amstat.org","OOS","","","",""
"http://statistics.csueastbay.edu/~mwatnik/statlist/","Cal State East Bay","","Institution","csueastbay.edu","OOS","","","",""
"http://canyonranchinstitute.org/program/cri-life-enhancement-program/cri-lep-at-urban-health-plan-in-the-south-bronx-ny/","Canyon Ranch Institute","","Organization","canyonranchinstitute.org","OOS","","","",""
"https://www.cappex.com/colleges/CUNY-College-of-Staten-Island?addPlusButton=true","Cappex","","Database/Listings/Directory/Blog/Information","cappex.com","OOS","","","",""
"https://www.cappex.com/colleges/Manhattan-College","Cappex","","Database/Listings/Directory/Blog/Information","cappex.com","OOS","","","",""
"http://www.careerbuilder.com/jobseeker/jobs/jobdetails.aspx?showNewJDP=yes&job_did=JHT05R6Z69WBP7DSBHN","CareerBuilder","","Job Site/Recruiter","careerbuilder.com","OOS","","","",""
"http://www.careerbuilder.com/jobs-nonprofit-social-services-in-manhattan,ny","CareerBuilder","","Job Site/Recruiter","careerbuilder.com","OOS","","","",""
"https://www.cdc.gov/onehealth/pdfs/manhattan/twelve_manhattan_principles.pdf","Centers for Disease Control and Protection","","Government","cdc.gov","OOS","","","",""
"https://www.cdc.gov/wtc/clinics.html","Centers for Disease Control and Protection","","Government","cdc.gov","OOS","","","",""
"http://www.cdc.gov/hiv/statistics/","Centers for Disease Prevention and Control","","Government","cdc.gov","OOS","","","",""
"http://www.cdc.gov/nccdphp/dch/programs/reach/communities/pdf/ny_urban_ny.pdf","Centers for Disease Prevention and Control","","Government","cdc.gov","OOS","","","",""
"http://www.cdc.gov/nceh/information/state_factsheets/ny_state_fact_sheet.pdf","Centers for Disease Prevention and Control","","Government","cdc.gov","OOS","","","",""
"http://www.cdc.gov/wtc/clinics.html","Centers for Disease Prevention and Control","","Government","cdc.gov","OOS","","","",""
"http://mideast.citysmart.info/popular/NY/Bronx/Non--profit-organization/Non--Governmental-Organization-(NGO)","CitySmart.info","","Database/Listings/Directory/Blog/Information","citysmart.info","OOS","","","",""
"http://nyintl.net/international-organizations-in-new-york/","CitySmart.info","","Database/Listings/Directory/Blog/Information","citysmart.info","OOS","","","",""
"https://apha.confex.com/apha/142am/webprogram/Paper298986.html","Conference Exchange","American Public Health Association","Organization","confex.com","OOS","","","",""
"http://www.cugh.org/members","Consortium for Universities for Global Health","","Organization","cugh.org","OOS","","","",""
"http://cfusion.sph.emory.edu/PHEC/index.cfm?action=browseBy&view=State&State=NY","Emory University","","Institution","emory.edu","OOS","","","",""
"http://cfusion.sph.emory.edu/PHEC/index.cfm?action=job_Details&JobID=51648","Emory University","","Institution","emory.edu","OOS","","","",""
"http://cfusion.sph.emory.edu/PHEC/index.cfm?action=job_Details&JobID=52256","Emory University","","Institution","emory.edu","OOS","","","",""
"https://www.glassdoor.com/Job/Global-Health-Strategies-Bronx-Jobs-EI_IE704903.0,24_IL.25,30_IC1132197.htm","GlassDoor","","Job Site/Recruiter","glassdoor.com","OOS","","","",""
"https://www.glassdoor.com/Job/New-York-City-Department-of-Health-and-Mental-Hygiene-biostatistics-Summit-Jobs-EI_IE212691.0,53_KO54,67_IL.68,74_IC1127008.htm","GlassDoor","","Job Site/Recruiter","glassdoor.com","OOS","","","",""
"https://www.glassdoor.com/Job/new-york-environmental-health-and-safety-specialist-jobs-SRCH_IL.0,8_IC1132348_KO9,51.htm","GlassDoor","","Job Site/Recruiter","glassdoor.com","OOS","","","",""
"https://www.glassdoor.com/Job/new-york-health-policy-analyst-jobs-SRCH_IL.0,8_IC1132348_KO9,30.htm","GlassDoor","","Job Site/Recruiter","glassdoor.com","OOS","","","",""
"https://www.glassdoor.com/Job/new-york-occupational-health-nurse-jobs-SRCH_IL.0,8_IC1132348_KO9,34.htm","GlassDoor","","Job Site/Recruiter","glassdoor.com","OOS","","","",""
"https://www.glassdoor.com/Job/staten-island-centers-health-care-jobs-SRCH_IL.0,13_IC1132430_KE14,33.htm","GlassDoor","","Job Site/Recruiter","glassdoor.com","OOS","","","",""
"https://www.glassdoor.com/Job/staten-island-senior-program-officer-global-health-jobs-SRCH_IL.0,13_IC1132430_KO14,50.htm","GlassDoor","","Job Site/Recruiter","glassdoor.com","OOS","","","",""
"https://www.glassdoor.com/Salaries/new-york-city-biostatistician-salary-SRCH_IL.0,13_IM615_KO14,29.htm","GlassDoor","","Job Site/Recruiter","glassdoor.com","OOS","","","",""
"http://globalhealth.org/about-us/member-directory/","Global Health Council","","Organization","globalhealth.org","OOS","","","",""
"https://books.google.com/books?id=0gxIAwAAQBAJ&pg=PA13&lpg=PA13&dq=ngo+institutions+in+manhattan&source=bl&ots=CUno3vvXt1&sig=mgczUdVHER2B6YK0f7U_qk0COv8&hl=en&sa=X&ved=0ahUKEwjG85n4vb3OAhVQAx4KHbC-B2o4ChDoAQg_MAU#v=onepage&q=ngo%20institutions%20in%20manhattan&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=3A6fHs6QvSgC&pg=PR16&lpg=PR16&dq=biostatistics+institutions+in+bronx&source=bl&ots=vfFvh7Y2xZ&sig=A34xxsb6lN3EZku86vjgrAkCbvw&hl=en&sa=X&ved=0ahUKEwjf9vjzopTNAhUEJlIKHWJEAcc4ChDoAQhSMAg#v=onepage&q=biostatistics%20institutions%20in%20bronx&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=3VcVpWNSPfkC&pg=PA287&lpg=PA287&dq=non+governmental+institutions+in+queens&source=bl&ots=evafh9GZu1&sig=iuDLDzvSzZuL05D4MYdMjqsj2AE&hl=en&sa=X&ved=0ahUKEwjbjKewm8TOAhVFSyYKHTP6BTg4ChDoAQhGMAY#v=onepage&q=non%20governmental%20institutions%20in%20queens&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=3Zp5AAAAQBAJ&pg=PA375&lpg=PA375&dq=biostatistics+organizations+in+manhattan&source=bl&ots=j5vCDknbm9&sig=eEL0LZWUgnDSJkVoquIp-m9W1no&hl=en&sa=X&ved=0ahUKEwjPsPWHirDLAhXJlR4KHbpaDiQQ6AEITjAH#v=onepage&q=biostatistics%20organizations%20in%20manhattan&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=8rotBgAAQBAJ&pg=PA546&lpg=PA546&dq=social+justice+institutions+in+staten+island&source=bl&ots=nHoCX1TEI6&sig=x8UYResWqsNlvc6XQNCqJk8hXKs&hl=en&sa=X&ved=0ahUKEwiEuamYzMLOAhVFFR4KHeAgBLQ4ChDoAQg7MAU#v=onepage&q=social%20justice%20institutions%20in%20staten%20island&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=-98zAAAAIAAJ&pg=PA11&lpg=PA11&dq=ngo+institutions+in+queens&source=bl&ots=7-9jpcwyJz&sig=F1qGwmezcoCxMgwbgBgMGsGBsv8&hl=en&sa=X&ved=0ahUKEwiKnqqMv73OAhVJKx4KHe7dA_c4ChDoAQgnMAI#v=onepage&q=ngo%20institutions%20in%20queens&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=Af30CAAAQBAJ&pg=PA23&lpg=PA23&dq=biostatistics+institutions+in+queens&source=bl&ots=Zzncesaob1&sig=ez4I_jW7QnXzOEYdlGL7BXW0u9o&hl=en&sa=X&ved=0ahUKEwiN5JPTurzOAhVoKMAKHTcZDek4ChDoAQhLMAU#v=onepage&q=biostatistics%20institutions%20in%20queens&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=AvMe9W1B6_8C&pg=PA39&lpg=PA39&dq=non+governmental+organizations+in+queens&source=bl&ots=wsxnm4mAQN&sig=BYoR9AY3yb_KieB6AkSB2DkGiZY&hl=en&sa=X&ved=0ahUKEwiI-riUgKbLAhWKuoMKHShbDh44ChDoAQgcMAA#v=onepage&q=non%20governmental%20organizations%20in%20queens&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=azieNaNqs8MC&pg=PA124&lpg=PA124&dq=global+health+institutions+in+manhattan&source=bl&ots=OZ79k6mqSs&sig=lTRoUbK0nvlhhSOWswAuR-U6nHc&hl=en&sa=X&ved=0ahUKEwjViYvW27zOAhXsKMAKHZYgAhY4ChDoAQhHMAc#v=onepage&q=global%20health%20institutions%20in%20manhattan&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=CCrNBQAAQBAJ&pg=PA187&lpg=PA187&dq=ngo+institutions+in+manhattan&source=bl&ots=N7B7dLdAEZ&sig=BDOLbMVYFDvngl-RSYQPBE5gQ-g&hl=en&sa=X&ved=0ahUKEwjG85n4vb3OAhVQAx4KHbC-B2o4ChDoAQhEMAY#v=onepage&q=ngo%20institutions%20in%20manhattan&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=cTcK3bWDMLIC&pg=PA59&lpg=PA59&dq=epidemiology+organizations+in+staten+island&source=bl&ots=ICU3nhGPGM&sig=kBnAN3p2qV8Hi0UsNZPNzgtPREs&hl=en&sa=X&ved=0ahUKEwi_pODFpZTNAhUCA1IKHTUzAwM4ChDoAQgwMAQ#v=onepage&q=epidemiology%20organizations%20in%20staten%20island&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=d879H9_-IZ0C&pg=PA18&lpg=PA18&dq=non+governmental+institutions+in+manhattan&source=bl&ots=TT5Gz_PBqW&sig=dNuUoDznpyCVZyOKTksf0FuIi1I&hl=en&sa=X&ved=0ahUKEwjK1YGVn8TOAhVL4iYKHVx3BRQ4ChDoAQhRMAk#v=onepage&q=non%20governmental%20institutions%20in%20manhattan&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=GlLFBAAAQBAJ&pg=PA433&lpg=PA433&dq=ngo+institutions+in+brooklyn&source=bl&ots=I0ZGZtvA7K&sig=vVWiiOmHG5qH80I0JCVVEa83qFM&hl=en&sa=X&ved=0ahUKEwiq-cHgvL3OAhXHGR4KHUARD-c4ChDoAQhQMAg#v=onepage&q=ngo%20institutions%20in%20brooklyn&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=HKZO4ysEzOEC&pg=PR5&lpg=PR5&dq=community+based+institutions+in+queens&source=bl&ots=LCQVYtToU6&sig=uD70aRUuGVlCDOu2O20zClhChGU&hl=en&sa=X&ved=0ahUKEwio_tPJvrzOAhVFAsAKHQZsAHQ4ChDoAQgwMAM#v=onepage&q=community%20based%20institutions%20in%20queens&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=Ia0eAAAAQBAJ&pg=PR9&lpg=PR9&dq=epidemiology+organizations+in+queens&source=bl&ots=Ez1cNYG-px&sig=XMhYJnycMerCwmnYevB4OmFo1a4&hl=en&sa=X&ved=0ahUKEwiKsr_I1LzOAhWkB8AKHXlDA3E4ChDoAQguMAQ#v=onepage&q=epidemiology%20organizations%20in%20queens&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=ib5TAgAAQBAJ&pg=PT89&lpg=PT89&dq=health+policy+institutions+in+bronx&source=bl&ots=ItVibTfeTS&sig=hi2yCWGJZafeM_098iI5SYIUr8Y&hl=en&sa=X&ved=0ahUKEwjT3t_pprDLAhVMGB4KHc_PClwQ6AEIVDAJ#v=onepage&q=health%20policy%20institutions%20in%20bronx&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=IfJxogL8IlAC&pg=PA113&lpg=PA113&dq=epidemiology+organizations+in+manhattan&source=bl&ots=vTXEzgcrxi&sig=LvKkFEwdfFrXJbEXGwRwGGxE3vE&hl=en&sa=X&ved=0ahUKEwjW-7nqgrDLAhXLuB4KHV2vBDk4ChDoAQhNMAg#v=onepage&q=epidemiology%20organizations%20in%20manhattan&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
"https://books.google.com/books?id=IfJxogL8IlAC&pg=PR13&lpg=PR13&dq=epidemiology+organizations+in+queens&source=bl&ots=vTZyvjavwp&sig=wSAGIZtTLptjKuD0mHQLR5BGQ5Q&hl=en&sa=X&ved=0ahUKEwiKsr_I1LzOAhWkB8AKHXlDA3E4ChDoAQg5MAY#v=onepage&q=epidemiology%20organizations%20in%20queens&f=false","Google ","Google Books","Misc","google.com","OOS","","","",""
